week_start,57,98,132,181,198,199,214,256,320,437,576,848,903,918,1126,1190,1207,1210,1258,1274,1312,1366,1371,1432,1489,1861,1998,2008,2124,2396,2561,2574,2590,2600,2642,2710,2752,2794,2998,3120,3175,3544,3670,3780,3955,4226,4433,4734,4747,5283,5322,5357,5393,6444,6457,6509,6525,6826,7265,8714,8989,9030,9137,9153,9894,9920,9991
2019-11-17,316.2511111111112,281.2738888888889,250.65944444444443,307.8561111111111,159.4561111111111,234.87222222222223,238.8161111111111,200.6638888888889,161.84444444444443,315.36555555555555,367.8927777777778,283.1247222222222,348.85277777777776,183.9480555555556,187.7505555555556,173.77972222222223,247.3488888888889,212.41,286.38416666666666,342.12111111111113,237.40027777777777,263.40472222222223,286.5372222222222,147.55138888888888,268.02170454545455,200.70527777777775,181.5413888888889,279.5288888888889,180.52194444444444,317.90472222222223,230.65972222222223,317.3358333333333,335.64694444444444,342.2547222222222,532.2697222222222,393.63138888888886,245.39027777777775,283.97222222222223,252.60111111111112,412.2980555555556,401.51666666666665,342.8544444444444,196.0572222222222,300.7705555555556,219.3022222222222,343.88972222222225,282.8225,292.49333333333334,363.5883333333333,218.58138888888888,347.3636111111111,191.37027777777777,219.93166666666667,268.4761111111111,258.44416666666666,337.115,255.23388888888888,225.6725,236.05527777777775,229.4661111111111,135.59055555555557,218.41361111111112,231.46194444444444,286.2527777777778,219.68444444444444,258.0736111111111,267.12305555555554
2019-11-24,310.4663888888889,269.64444444444445,278.30805555555554,323.15194444444444,166.6625,246.84777777777776,248.35555555555555,214.575,158.30555555555554,316.5636111111112,353.18583333333333,316.3011111111111,396.2080555555556,180.7475,196.70916666666668,185.5688888888889,248.90694444444443,235.05527777777775,310.67944444444447,346.6116666666667,238.5547222222222,287.6816666666667,344.81916666666666,162.16305555555556,277.85538720538716,211.27777777777777,182.6652777777778,306.1063888888889,195.1861111111111,336.22583333333336,243.89416666666668,353.9897222222222,354.74083333333334,354.15277777777777,550.9647222222222,420.1927777777778,247.61416666666668,281.8516666666667,239.67027777777776,439.5033333333333,419.8302777777778,346.2888888888889,211.55972222222223,306.98583333333335,229.815,346.4913888888889,298.34527777777777,234.62583333333333,372.6333333333333,240.3972222222222,322.8786111111111,183.20916666666668,213.3227777777778,258.5027777777778,286.8827777777778,322.7205555555556,274.75944444444445,218.94722222222225,245.43138888888888,246.11916666666667,143.56027777777777,214.9208333333333,249.34666666666664,328.50194444444446,237.46444444444444,254.03583333333333,276.76972222222224
2019-12-01,329.0208333333333,312.4011111111111,314.3547222222222,346.0130555555556,168.845,270.27222222222224,261.1772222222222,175.15416666666667,172.51222222222222,352.2627777777778,381.3022222222222,335.58944444444444,418.0533333333333,185.09694444444443,212.0725,194.42777777777775,265.7452777777778,249.5011111111111,331.1086111111111,352.8933333333333,250.84722222222223,327.7261111111111,387.3016666666667,176.33083333333337,300.4643855218855,240.94416666666663,189.31527777777777,320.30055555555555,211.56722222222223,357.8430555555556,251.535,353.1147222222222,374.3019444444444,404.0275,573.7591666666667,423.8469444444444,264.1066666666667,300.3611111111111,245.6052777777778,462.2761111111111,455.1575,386.06638888888887,219.8136111111111,313.2136111111111,269.99333333333334,360.5905555555556,317.5275,454.23583333333335,391.6130555555556,264.3530555555556,368.3575,197.56583333333333,223.89916666666667,292.65,295.36611111111114,361.9602777777778,273.49888888888887,244.6880555555556,257.08916666666664,248.54416666666663,149.42361111111111,257.9605555555556,268.89694444444444,327.0263888888889,276.3236111111111,322.6502777777778,289.27
2019-12-08,379.9791666666667,407.3041666666667,430.3747222222222,393.1847222222222,216.17027777777776,304.7905555555556,326.10777777777776,310.1644444444444,244.1580555555556,461.09583333333336,477.4011111111111,405.98277777777776,522.875,230.1255555555556,257.7005555555556,267.2105555555556,337.97222222222223,328.8936111111111,401.0827777777778,431.6425,309.46444444444444,434.61277777777775,422.02472222222224,229.55027777777775,368.5695959595959,299.9927777777778,245.48666666666668,380.8497222222222,270.5180555555556,480.8802777777778,269.14222222222224,378.4088888888889,440.8936111111111,526.2702777777778,655.6077777777778,488.3886111111111,323.1672222222222,360.645,329.01694444444445,556.2219444444445,560.3497222222222,443.8302777777778,313.3797222222222,389.4666666666666,317.25694444444446,447.8883333333333,368.7775,503.4669444444445,442.7602777777778,338.8022222222222,462.3783333333333,240.89055555555555,269.1616666666667,315.86083333333335,340.5441666666667,455.1322222222222,310.1069444444444,279.61611111111114,337.0519444444444,294.1047222222222,198.98166666666663,329.6697222222222,362.74555555555554,383.785,304.39194444444445,396.76166666666666,383.0730555555556
2019-12-15,378.8302777777778,378.34777777777776,434.7975,408.06555555555553,250.77083333333331,383.63,313.6616666666667,293.1097222222222,298.65194444444444,391.89666666666665,477.8308333333333,347.0786111111111,447.3355555555556,196.67777777777775,273.9972222222222,320.705,257.6877777777778,316.7838888888889,384.5602777777778,437.5980555555556,286.9422222222222,459.74194444444447,414.0777777777778,208.15,356.00493265993265,324.4813888888889,267.6330555555556,306.34,244.435,456.36944444444447,270.8569444444444,350.47333333333336,388.5308333333333,430.87055555555554,565.0016666666667,428.28222222222223,272.33722222222224,342.37083333333334,358.0230555555556,516.5058333333334,539.4730555555556,435.2069444444445,322.02166666666665,336.4147222222222,340.6788888888889,374.8252777777778,362.88305555555553,464.6922222222222,434.38055555555553,414.8613888888889,398.74555555555554,215.87777777777777,281.34833333333336,332.05555555555554,360.4952777777778,391.6202777777778,321.9113888888889,256.0238888888889,347.2313888888889,327.03,181.01416666666665,317.92583333333334,387.7725,372.9927777777778,325.61805555555554,409.7558333333333,360.0288888888889
2019-12-22,280.9025,190.4183333333333,223.85194444444448,269.3438888888889,122.27944444444444,199.8375,219.74027777777775,159.06694444444443,133.4225,229.31194444444444,259.9927777777778,185.14388888888888,252.08277777777775,163.54888888888888,170.7163888888889,177.64166666666668,237.52555555555557,137.0236111111111,252.4936111111111,254.9036111111111,215.8813888888889,249.995,284.36611111111114,117.64722222222224,215.54409511784513,134.9752777777778,151.3336111111111,213.25194444444443,140.3125,242.29916666666668,160.96972222222223,279.2,248.62472222222223,281.8516666666667,322.2808333333333,341.6427777777778,156.31055555555557,188.91083333333333,244.85888888888888,340.2775,373.01416666666665,314.05805555555554,157.42416666666668,249.05527777777775,188.4175,236.5688888888889,195.69222222222223,182.95055555555555,279.12638888888887,207.23361111111112,286.54805555555555,140.2902777777778,176.72861111111112,229.51222222222225,196.0388888888889,235.46027777777775,263.47027777777777,158.5222222222222,179.855,175.57305555555556,104.85972222222222,161.62083333333334,218.9336111111111,210.52972222222223,240.3738888888889,221.7436111111111,208.0713888888889
2019-12-29,310.3625,197.6147222222222,223.66805555555555,287.7855555555556,138.38,207.19972222222225,212.32083333333333,161.8213888888889,117.92,231.8111111111111,270.30611111111114,202.75722222222225,279.3591666666667,165.69805555555556,156.59194444444444,186.7397222222222,195.8802777777778,171.4177777777778,264.3538888888889,314.6227777777778,219.9813888888889,207.4705555555556,294.9169444444444,118.70527777777778,220.2934427609428,134.99444444444444,145.42305555555555,229.7813888888889,168.39583333333334,264.8230555555556,178.71027777777778,272.09583333333336,309.4266666666667,261.4161111111111,353.3011111111111,340.8497222222222,163.89111111111112,192.34,223.67666666666668,339.1580555555556,343.8677777777778,298.0955555555556,174.33305555555555,258.24694444444447,134.54333333333332,319.59472222222223,264.5980555555556,177.07055555555556,272.09944444444443,190.01722222222224,225.83166666666668,145.48777777777778,194.5377777777778,221.49055555555557,247.13666666666663,254.38583333333327,223.07222222222225,199.31666666666663,191.03916666666663,145.8125,102.77805555555555,196.77444444444444,177.54694444444445,246.2180555555556,186.04305555555555,227.13111111111112,206.32972222222224
2020-01-05,302.9763888888889,224.31722222222223,256.1977777777778,310.2855555555556,140.84416666666667,235.43277777777777,219.33055555555555,187.47694444444448,138.32833333333335,268.6952777777778,286.05,224.69916666666663,302.7311111111111,160.5013888888889,163.40944444444443,166.9488888888889,163.0102777777778,162.23694444444445,292.7261111111111,314.46777777777777,208.79527777777776,215.4738888888889,302.37388888888887,122.37138888888887,231.7647601010101,154.2136111111111,150.4897222222222,248.1305555555556,160.27555555555554,285.9736111111111,216.9427777777778,273.2613888888889,314.71944444444443,298.7575,392.915,334.5436111111111,189.53277777777777,194.2125,225.27194444444444,343.2988888888889,369.62361111111113,307.6380555555556,175.01916666666668,277.4655555555556,162.91444444444446,320.08194444444445,273.47222222222223,204.7625,296.0525,192.7563888888889,242.16472222222225,147.62694444444443,204.3788888888889,219.47583333333333,241.3180555555556,279.0627777777778,257.5375,200.5688888888889,207.8855555555556,183.0038888888889,114.62916666666666,179.07305555555556,193.68,248.8486111111111,196.3,243.0233333333333,205.89111111111112
2020-01-12,314.4291666666667,229.87416666666667,264.8311111111111,316.2525,148.2788888888889,241.3622222222222,216.8275,188.8436111111111,137.13083333333333,288.29277777777776,271.02444444444444,230.76194444444445,292.6147222222222,158.69583333333333,168.14138888888888,170.76805555555555,213.57611111111112,181.3755555555556,279.53333333333336,326.93111111111114,207.44861111111112,194.1586111111111,310.26944444444445,123.32111111111112,234.6740824915825,164.6911111111111,127.37083333333334,248.35805555555555,161.20333333333335,291.5052777777778,220.94333333333333,283.02472222222224,316.09027777777777,312.5833333333333,378.0583333333333,343.835,195.15194444444444,194.70333333333332,232.39694444444444,337.23305555555555,358.2808333333333,303.0288888888889,166.1288888888889,277.9316666666667,164.51722222222222,311.6763888888889,298.515,216.88,308.7155555555556,194.15222222222224,249.8388888888889,146.18138888888888,205.4925,221.82944444444445,261.4725,295.5908333333333,258.9691666666667,187.70027777777776,224.6305555555556,146.21916666666667,119.39194444444443,181.50083333333333,190.4725,245.2613888888889,220.23166666666663,247.8011111111111,204.18666666666667
